632,N257,-12283.40601809281
633,N258,-12283.40601809281
634,N259,-12283.40601809281
635,N260,-12283.40601809281
636,N261,-12283.40601809281
637,N262,-12283.40601809281
638,N263,-12283.40601809281
639,N264,-12283.40601809281
640,N265,-12283.40601809281
641,N266,-12283.40601809281
642,N267,-12283.40601809281
643,N268,-12283.40601809281
644,N269,-12283.40601809281
645,N270,-12283.40601809281
646,N271,-12283.40601809281
647,N272,-12283.40601809281
648,N273,-12283.40601809281
649,N274,-12283.40601809281
650,N275,-12283.40601809281
651,N276,-12283.40601809281
652,N277,-12283.40601809281
653,N278,-12283.40601809281
654,N279,-12283.40601809281
655,N280,-12283.40601809281
656,N281,-12283.40601809281
657,N282,-12283.40601809281
658,N283,-12283.40601809281
659,N284,-12283.40601809281
660,N285,-12283.40601809281
661,N286,-12283.40601809281
662,N287,-12283.40601809281
663,N288,-12283.40601809281
664,N289,-12283.40601809281
665,N290,-12283.40601809281
666,N291,-12283.40601809281
667,N292,-12283.40601809281
668,N293,-12283.40601809281
669,N294,-12283.40601809281
670,N295,-12283.40601809281
671,N296,-12283.40601809281
672,N297,-12283.40601809281
673,N298,-12283.40601809281
674,N299,-12283.40601809281
675,N300,-12283.40601809281
676,N301,-12283.40601809281
677,N302,-12283.40601809281
678,N303,-12283.40601809281
679,N304,-12283.40601809281
680,N305,-12283.40601809281
681,N306,-12283.40601809281
682,N307,-12283.40601809281
683,N308,-12283.40601809281
684,N309,-12283.40601809281
685,N310,-12283.40601809281
686,N311,-12283.40601809281
687,N312,-12283.40601809281
688,N313,-12283.40601809281
689,N314,-12283.40601809281
690,N315,-12283.40601809281
691,N316,-12283.40601809281
692,N317,-12283.40601809281
693,N318,-12283.40601809281
694,N319,-12283.40601809281
695,N320,-12283.40601809281
696,N321,-12283.40601809281
697,N322,-12283.40601809281
698,N323,-12283.40601809281
699,N324,-12283.40601809281
700,N325,-12283.40601809281
701,N326,-12283.40601809281
702,N327,-12283.40601809281
703,N328,-12283.40601809281
704,N329,-12283.40601809281
705,N330,-12283.40601809281
706,N331,-12283.40601809281
707,N332,-12283.40601809281
708,N333,-12283.40601809281
709,N334,-12283.40601809281
710,N335,-12283.40601809281
711,N336,-12283.40601809281
712,N337,-12283.40601809281
713,N338,-12283.40601809281
714,N339,-12283.40601809281
715,N340,-12283.40601809281
716,N341,-12283.40601809281
717,N342,-12283.40601809281
718,N343,-12283.40601809281
719,N344,-12283.40601809281
720,N345,-12283.40601809281
721,N346,-12283.40601809281
722,N347,-12283.40601809281
723,N348,-12283.40601809281
724,N349,-12283.40601809281
